"index","space_id","name","year","month","Volumetric_Soil_Moisture_Content_depth_below_surface_layer_5_cm_mean","Pressure_surface_mean","Maximum_specific_humidity_at_2m_height_above_ground_6_Hour_Interval_mean","Minimum_specific_humidity_at_2m_height_above_ground_6_Hour_Interval_mean","Specific_humidity_height_above_ground_mean","Precipitation_rate_surface_6_Hour_Average_mean","Volumetric_Soil_Moisture_Content_depth_below_surface_layer_25_cm_mean","Minimum_temperature_height_above_ground_6_Hour_Interval_mean","Maximum_temperature_height_above_ground_6_Hour_Interval_mean","Volumetric_Soil_Moisture_Content_depth_below_surface_layer_70_cm_mean","Volumetric_Soil_Moisture_Content_depth_below_surface_layer_150_cm_mean","Temperature_height_above_ground_mean","winter_wheat_yield","winter_barley_yield","spring_wheat_yield","spring_barley_yield","longitude","latitude","total_precipitation"
14,12,"Skåne",2001,3,0.270312519925119,100282.834083713,0.00356308938048346,0.0032364355311436,0.00342357639995651,2.07797842951366e-05,0.254751131742622,273.241897265934,275.142787568715,0.252477839018772,0.256874834142548,274.315844872718,7640,5900,6020,5790,13.6065503016,55.962847797,53.861200892994
15,12,"Skåne",2001,4,0.237664205416304,100405.564161554,0.00482869197771378,0.00435606376950481,0.00460614719028197,3.13409891856241e-05,0.248872956969249,277.380370765327,280.029951400991,0.248966299417855,0.251500413322096,278.807239738808,7640,5900,6020,5790,13.6065503016,55.962847797,81.2358439691378
16,12,"Skåne",2001,5,0.200207460151199,100969.003067485,0.00624170109195683,0.00542899255741588,0.00582928056976069,1.25186399410816e-05,0.230728889665502,283.035722905802,286.925466294386,0.240251142538848,0.241287454513791,285.135486602783,7640,5900,6020,5790,13.6065503016,55.962847797,32.4483147272835
17,12,"Skåne",2001,6,0.218950666103612,100632.836273006,0.0075736179617355,0.00673192266655688,0.00710658581828858,2.4069657521987e-05,0.221506798155755,285.360074209046,288.666087175537,0.219707878241331,0.222138042022512,287.087007299864,7640,5900,6020,5790,13.6065503016,55.962847797,62.3885522969904
18,12,"Skåne",2001,7,0.203541494637987,100782.09380566,0.00994772301675236,0.0088087653413006,0.00924332947773093,1.89732955458001e-05,0.208386884180952,289.62583090531,293.346332821071,0.199487142338223,0.197738059712036,291.567538106085,7640,5900,6020,5790,13.6065503016,55.962847797,49.178782054714
19,12,"Skåne",2001,8,0.216797592835078,100824.743592915,0.00989479900025073,0.00891247722926296,0.00936800454215133,3.35138901594363e-05,0.215318827923716,288.878637989134,291.836876803711,0.191492604879469,0.182611782874065,290.420804382149,7640,5900,6020,5790,13.6065503016,55.962847797,86.868003293259
20,12,"Skåne",2001,9,0.257923516292251,100245.767510225,0.00807517560904537,0.00745369465377683,0.00770383092013173,5.74856083325618e-05,0.25416751142768,284.624583029796,286.46486691512,0.225255470207039,0.1830786404259,285.508625838703,7640,5900,6020,5790,13.6065503016,55.962847797,149.002696798
21,12,"Skåne",2001,10,0.241610671939031,100841.361320008,0.00768154265620236,0.00717390225448926,0.00736196148749996,2.98928854967108e-05,0.244718471168606,284.025979403102,285.344432610369,0.24233973203481,0.206738654466991,284.63781465296,7640,5900,6020,5790,13.6065503016,55.962847797,77.4823592074745
22,12,"Skåne",2001,11,0.235508376263666,100802.572852761,0.00474129830725022,0.0042027764498442,0.0044448494766627,2.59476228198266e-05,0.237878883611933,277.259776271048,278.851778213329,0.233799850961578,0.217266247620867,278.05434520581,7640,5900,6020,5790,13.6065503016,55.962847797,67.2562383489904
23,12,"Skåne",2001,12,0.270501934872679,101147.08143677,0.00375101387430448,0.0033771544135456,0.00356332870060238,2.82652508594415e-05,0.245046120959413,273.491921057023,274.674695695718,0.236601015823417,0.224147413408909,274.121712543647,7640,5900,6020,5790,13.6065503016,55.962847797,73.2635302276724
24,12,"Skåne",2002,1,0.298775109120768,101124.01954223,0.00427856093457396,0.00385910820962387,0.0040797797103683,4.3695957747686e-05,0.298733875116168,274.777827424611,276.009580196298,0.257073571772666,0.239051927244497,275.450118407366,7620,5540,6020,5360,13.6065503016,55.962847797,113.259922482002
25,12,"Skåne",2002,2,0.293042694934586,99822.2962359218,0.00456951318514387,0.00413178997419787,0.00433567735289986,5.05973436182981e-05,0.290444954419563,276.163498557949,277.596503992652,0.28682983446182,0.272857219921132,276.886512937246,7620,5540,6020,5360,13.6065503016,55.962847797,131.148314658629
26,12,"Skåne",2002,3,0.259861885794837,100971.213692946,0.00417778761180686,0.00375867051889102,0.00395341485244461,1.88685249973881e-05,0.273827155840895,275.983991743682,278.294033609134,0.281552749494703,0.281430789991186,277.18016467875,7620,5540,6020,5360,13.6065503016,55.962847797,48.90721679323
27,12,"Skåne",2002,4,0.21470249574436,101290.899896266,0.00494607848774308,0.00452705100135043,0.00472879908455795,2.05354079495447e-05,0.247552225658485,278.603312382362,281.067685071067,0.261886287487508,0.271586543480964,279.900830586224,7620,5540,6020,5360,13.6065503016,55.962847797,53.2277774052198
28,12,"Skåne",2002,5,0.240346608446617,101017.172399946,0.00707983553136326,0.00624576562540258,0.00669594613278055,2.58026536660509e-05,0.25284753559607,283.778973802667,286.754748593467,0.254940432268903,0.25829301302461,285.369386642082,7620,5540,6020,5360,13.6065503016,55.962847797,66.880478302404
29,12,"Skåne",2002,6,0.231741860270037,100924.85131397,0.00821757017667657,0.0072884668061472,0.00768872803336903,2.90112380009766e-05,0.235772352679193,287.509809850162,290.468672561118,0.232965738691925,0.235378553168104,289.037297971417,7620,5540,6020,5360,13.6065503016,55.962847797,75.1971288985315
30,12,"Skåne",2002,7,0.235932699482273,100818.715031455,0.00975763684317011,0.00879543502987097,0.00924241263071125,3.87873612302569e-05,0.241242300824063,289.286291447434,292.260791386423,0.22375614316902,0.217127681392159,290.907248572451,7620,5540,6020,5360,13.6065503016,55.962847797,100.536840308826
31,12,"Skåne",2002,8,0.21100885890547,101134.703018338,0.0110409990562745,0.0100720976108415,0.0103740838006945,3.10659049912361e-05,0.239038563442493,291.519584081847,294.499351222677,0.22472126746413,0.205259923087969,293.040724960489,7620,5540,6020,5360,13.6065503016,55.962847797,80.5228257372839
32,12,"Skåne",2002,9,0.155005375217854,101397.438969571,0.00791687915840071,0.00710842791178865,0.00743173816041904,1.3719225495768e-05,0.211724294190497,286.533155297771,289.61427207092,0.210880399670954,0.197193190592542,288.14205165404,7620,5540,6020,5360,13.6065503016,55.962847797,35.5602324850307
33,12,"Skåne",2002,10,0.250757765588655,100610.73684915,0.00565497439948172,0.00511251572230832,0.0053440343280591,4.86146434755246e-05,0.24645806300466,279.598491830562,281.517998032742,0.223691164337475,0.196623368030888,280.537617612054,7620,5540,6020,5360,13.6065503016,55.962847797,126.00915588856
34,12,"Skåne",2002,11,0.274285133626189,100638.268326418,0.0047727335760034,0.00447118585885558,0.0046085365317304,4.20204702428167e-05,0.273843450767918,277.099241559568,278.130737913562,0.261897413660205,0.214325549008807,277.594773206276,7620,5540,6020,5360,13.6065503016,55.962847797,108.917058869381
35,12,"Skåne",2002,12,0.280484587723733,101805.537578637,0.00344241516876707,0.00316689566048311,0.00328798135608752,2.17145128842308e-05,0.269604346362476,273.041764986561,273.999478379082,0.262687772664613,0.240560479401916,273.488067960886,7620,5540,6020,5360,13.6065503016,55.962847797,56.2840173959263
36,12,"Skåne",2003,1,0.310487215241994,100587.821074823,0.0037240954984466,0.00338784332589509,0.00356379966480028,2.84057187595173e-05,0.311301971593902,272.603075686907,273.779521028164,0.271994904030208,0.246264301150243,273.263174300308,7530,6210,6230,5680,13.6065503016,55.962847797,73.6276230246688
37,12,"Skåne",2003,2,0.341789649139068,101988.966175163,0.00306893634757528,0.00281867497590238,0.00291245744445542,8.60543869411594e-06,0.310961608900275,271.004949866489,272.532742604322,0.275490569875008,0.259804956597253,271.66751120058,7530,6210,6230,5680,13.6065503016,55.962847797,22.3052970951485
38,12,"Skåne",2003,3,0.280616422080008,101905.496754116,0.00388540389103718,0.00351315184874977,0.00368466655170003,6.53450008923859e-06,0.306138879723633,274.289447446917,276.94197895651,0.275905030275508,0.258030183594678,275.624817619074,7530,6210,6230,5680,13.6065503016,55.962847797,16.9374242313064
39,12,"Skåne",2003,4,0.219958635894364,101334.068637621,0.00447267772991179,0.0039765141778942,0.00420235304791402,2.57778527011741e-05,0.249618565733451,277.582601705,280.48271229798,0.264044943434443,0.262916466738966,279.02932747647,7530,6210,6230,5680,13.6065503016,55.962847797,66.8161942014432
40,12,"Skåne",2003,5,0.244088686360197,101103.156371302,0.00669531873247356,0.0059695101036615,0.00631985759924227,1.85385156344834e-05,0.255398865033235,283.36384862584,286.520666564872,0.253986999097466,0.254064436140963,285.058226792054,7530,6210,6230,5680,13.6065503016,55.962847797,48.0518325245809
41,12,"Skåne",2003,6,0.214771452528982,100966.900242047,0.00846855618478441,0.00751995610002039,0.00795622739685992,2.07107538455954e-05,0.227388347248465,287.427611883646,290.705782790863,0.232569391054309,0.232997899020543,289.17552842896,7530,6210,6230,5680,13.6065503016,55.962847797,53.6822739677834
42,12,"Skåne",2003,7,0.236205072883066,100957.218913131,0.0105153282768362,0.00948416209094558,0.00992046547933483,3.37047750662595e-05,0.235475599298771,289.839881261785,293.251291478499,0.221207268243084,0.215160005565087,291.612596284368,7530,6210,6230,5680,13.6065503016,55.962847797,87.3627769717445
43,12,"Skåne",2003,8,0.181049982255605,100998.478450007,0.00956948298663053,0.00863700910438065,0.0089897661754612,2.24247758613083e-05,0.205541357524896,289.79292710235,292.94369234022,0.205124236112003,0.198399308785804,291.406230607388,7530,6210,6230,5680,13.6065503016,55.962847797,58.1250190325112
44,12,"Skåne",2003,9,0.185880957953963,101388.389868603,0.00780429306481437,0.007044986500631,0.00736453071623695,1.69094224295482e-05,0.198349239286622,286.204761443923,289.023096540459,0.195168714550616,0.190207084561785,287.728180802215,7530,6210,6230,5680,13.6065503016,55.962847797,43.8292229373889
45,12,"Skåne",2003,10,0.212036843095267,100672.791627627,0.00523749900227297,0.00474724551532371,0.00495236270174823,2.83010976639472e-05,0.203939269974713,278.936881117322,281.117177928281,0.19262190957513,0.187336543478764,280.01990244491,7530,6210,6230,5680,13.6065503016,55.962847797,73.3564451449511
46,12,"Skåne",2003,11,0.243428222918349,101172.32313278,0.00578292548096285,0.00534481846469481,0.00551858520756648,3.20031812963578e-05,0.231039291526746,279.422948126575,280.58237917941,0.199654427127758,0.187369719929723,279.944993907353,7530,6210,6230,5680,13.6065503016,55.962847797,82.9522459201593
47,12,"Skåne",2003,12,0.262207947476172,100796.653225806,0.00464067343588742,0.0041502633556771,0.00436832193871074,3.19496888144109e-05,0.258476993893808,276.635253129116,277.847334856011,0.232788465489384,0.190929264815119,277.201116342076,7530,6210,6230,5680,13.6065503016,55.962847797,82.8135934069529
48,12,"Skåne",2004,1,0.33043859623088,100270.765459778,0.00323829106164042,0.00296465232477917,0.00309802252497786,3.32984206436683e-05,0.290951271803071,271.730934565333,272.829987452031,0.258467382872085,0.202238197635915,272.28096731107,6930,6040,5070,4800,13.6065503016,55.962847797,86.3095063083882
49,12,"Skåne",2004,2,0.304758084142142,100885.100693948,0.0037997320832166,0.00345358706190709,0.00359124033916273,1.79059236887999e-05,0.300124102029718,273.896946786828,275.359554166326,0.286527379292214,0.235511672638504,274.597294442694,6930,6040,5070,4800,13.6065503016,55.962847797,46.4121542013694
50,12,"Skåne",2004,3,0.278453709295052,101459.420091019,0.00425107649339973,0.00388882629380249,0.00404040395940514,2.99055849177711e-05,0.276753965931382,275.464084331649,277.272038422632,0.272420614043872,0.254015090629385,276.303454210059,6930,6040,5070,4800,13.6065503016,55.962847797,77.5152761068626
51,12,"Skåne",2004,4,0.232882030044109,101068.812240664,0.00498946732702152,0.00448359301520504,0.00469929605581054,1.34189142789389e-05,0.258279975867192,278.985098568928,281.691555532347,0.265129793897163,0.26309138446463,280.363676164028,6930,6040,5070,4800,13.6065503016,55.962847797,34.7818258110096
52,12,"Skåne",2004,5,0.207283410287408,100747.115847945,0.00631909349420391,0.00560359356820428,0.00593087310539037,1.83658646763192e-05,0.234692046684587,282.975996980704,285.873308928005,0.245631492809235,0.251165703061241,284.487114660329,6930,6040,5070,4800,13.6065503016,55.962847797,47.6043212410194
53,12,"Skåne",2004,6,0.218690799236827,100808.080394191,0.00775782763301028,0.00692194364245619,0.00726281793939915,3.89434475143996e-05,0.228306495077469,285.514472886504,288.17554598923,0.226806841829462,0.232274270582947,286.86840166485,6930,6040,5070,4800,13.6065503016,55.962847797,100.941415957324
54,12,"Skåne",2004,7,0.267421848411768,100851.857013787,0.00907495482372233,0.00814416093807168,0.00852464326999106,5.31550161006571e-05,0.265370597318717,287.138726858518,289.905647130268,0.242984226367024,0.224339981473261,288.523088316062,6930,6040,5070,4800,13.6065503016,55.962847797,137.777801732903
55,12,"Skåne",2004,8,0.231243835368897,100727.142116183,0.0103727662056622,0.00947248276772536,0.00984637514506416,3.7506274344411e-05,0.238954190797083,289.931710999042,292.55772272099,0.236910301567551,0.219867134444799,291.285239453904,6930,6040,5070,4800,13.6065503016,55.962847797,97.2162631007134
56,12,"Skåne",2004,9,0.216156513144693,100950.863416321,0.00791098013103046,0.00715922700829886,0.00740051259408109,2.55566044634331e-05,0.231602078229429,286.188374812969,288.60392633388,0.226292195894828,0.214622910800326,287.393604179899,6930,6040,5070,4800,13.6065503016,55.962847797,66.2427187692186
57,12,"Skåne",2004,10,0.248452530337432,100719.25896801,0.00663763736954649,0.00614323350378072,0.00632347950439452,4.52081884365441e-05,0.251270112975306,282.309996906046,283.769005262936,0.234598329233863,0.214463665810244,283.003946195308,6930,6040,5070,4800,13.6065503016,55.962847797,117.179624427522
58,12,"Skåne",2004,11,0.259308414350627,101032.876210235,0.00498704184375452,0.00449691528890095,0.00469054211290171,3.31765041529479e-05,0.258868366287145,277.877666181614,279.39095620278,0.24990981377577,0.224432789025899,278.601010552877,6930,6040,5070,4800,13.6065503016,55.962847797,85.9934987644408
59,12,"Skåne",2004,12,0.274646410316585,100802.093762549,0.00473838575249744,0.00431761226348146,0.00450401491987021,2.76608553488978e-05,0.274011741464111,276.466052430523,277.634005219147,0.266628204285866,0.239942164435351,277.038897345207,6930,6040,5070,4800,13.6065503016,55.962847797,71.6969370643431
60,12,"Skåne",2005,1,0.279040717415725,100577.413833489,0.00430701177626472,0.00392142115945469,0.00409787794309931,2.97352597599723e-05,0.273683997461929,275.652904356297,276.884036826347,0.273640126529082,0.2618941309171,276.274837728262,7790,6560,5740,5460,13.6065503016,55.962847797,77.0737932978482
61,12,"Skåne",2005,2,0.313582918486538,101226.637892709,0.00349497369037928,0.00319488273975831,0.00332151092798209,2.90534417755738e-05,0.284912606495082,272.509206039212,273.860892109286,0.271520004350987,0.264509756949839,273.104131816192,7790,6560,5740,5460,13.6065503016,55.962847797,75.3065210822874
62,12,"Skåne",2005,3,0.348173842404079,101096.241299692,0.00378094615892067,0.00339242872763189,0.00358151325224102,2.35414435839323e-05,0.323966873499667,272.845050756367,274.901756580982,0.285311064531233,0.271132560811589,273.870808578275,7790,6560,5740,5460,13.6065503016,55.962847797,61.0194217695524
63,12,"Skåne",2005,4,0.23564124630931,101167.684820194,0.00462478664140108,0.004160413733385,0.00443057695722992,9.24489972541472e-06,0.266054951735713,278.38796146282,281.391893419026,0.282434124286686,0.291987964859393,279.958266375108,7790,6560,5740,5460,13.6065503016,55.962847797,23.962780088275
64,12,"Skåne",2005,5,0.233664252522131,100940.14355508,0.00632169187636478,0.00550273306229132,0.00598063209874655,2.20490061775294e-05,0.247179570846655,282.754787226021,285.927444767942,0.259206693451018,0.268982153043406,284.463719331856,7790,6560,5740,5460,13.6065503016,55.962847797,57.1510240121563
65,12,"Skåne",2005,6,0.239091004915325,101090.347683264,0.00765642359079748,0.00674799102113613,0.00726639127786617,2.46724412863259e-05,0.243842010519936,286.193277916176,289.210542759031,0.242197923097666,0.246032007353995,287.834049478111,7790,6560,5740,5460,13.6065503016,55.962847797,63.9509678141568
66,12,"Skåne",2005,7,0.204122731180607,100793.382077366,0.010094261636798,0.00896262365435943,0.00939553100348036,3.24973732171668e-05,0.211768322049964,289.586849325489,292.838408755963,0.215906701539165,0.218218028799397,291.19486539001,7790,6560,5740,5460,13.6065503016,55.962847797,84.2331913788963
67,12,"Skåne",2005,8,0.22283230279676,100944.264656672,0.00893865949348214,0.00815723916290575,0.00848902418425286,2.5145311887382e-05,0.226995955620202,287.71321318418,290.502564950156,0.208682462852092,0.20537657608902,289.14607084415,7790,6560,5740,5460,13.6065503016,55.962847797,65.176648412094
68,12,"Skåne",2005,9,0.165438440263788,101347.276798064,0.0083200911068268,0.00756924775478019,0.00785379845682496,8.73265911544868e-06,0.206415351163641,286.877970317456,289.633060134529,0.203204979354259,0.197302364886913,288.291651116103,7790,6560,5740,5460,13.6065503016,55.962847797,22.635052427243
69,12,"Skåne",2005,10,0.210323508108,101622.018638736,0.00706501974859924,0.00644565168742612,0.0066777121435787,2.35738354004712e-05,0.218152394358077,283.52145796214,285.800457856499,0.201092181569148,0.194211127876765,284.650563993315,7790,6560,5740,5460,13.6065503016,55.962847797,61.1033813580214
70,12,"Skåne",2005,11,0.250842626958701,100900.414591978,0.00543850968161712,0.00502850432196866,0.00518412156276328,2.46894883696043e-05,0.243160631334149,278.62299818775,279.895859313902,0.217974905037382,0.194763985466546,279.214182611785,7790,6560,5740,5460,13.6065503016,55.962847797,63.9951538540142
71,12,"Skåne",2005,12,0.263270333179734,100792.485443716,0.00420532090284895,0.0038329483937185,0.00400126395277602,3.14492370459387e-05,0.252976186536552,275.200615495455,276.341157652546,0.231560751647083,0.198880797204776,275.770091856297,7790,6560,5740,5460,13.6065503016,55.962847797,81.516422423073
72,12,"Skåne",2006,1,0.307365123783388,102225.092859055,0.00340582619127785,0.00316111363885729,0.00326435770102878,1.77373845735277e-05,0.258602017503443,271.894614049508,272.870117759373,0.246592749097573,0.207263535005159,272.332255971462,5950,5620,3690,4240,13.6065503016,55.962847797,45.9753008145839
73,12,"Skåne",2006,2,0.344078049774013,100915.553126852,0.00352787437716675,0.00323570557965175,0.00336130316352657,2.96934276354913e-05,0.32883616359418,272.216523018403,273.438136999609,0.252163129634137,0.211199252923228,272.786435057725,5950,5620,3690,4240,13.6065503016,55.962847797,76.9653644311934
74,12,"Skåne",2006,3,0.369725936777453,100630.675612368,0.0034860868674124,0.00313112434852705,0.003291440435991,1.93217775362916e-05,0.339018543376631,271.343287131854,273.33268315322,0.265599051591829,0.215822001086248,272.272832272315,5950,5620,3690,4240,13.6065503016,55.962847797,50.0820473740677
75,12,"Skåne",2006,4,0.271146496795148,100636.066735823,0.00493925915902834,0.00447169207612936,0.00467870141705031,2.25859094398163e-05,0.288515216225489,277.374557067745,279.695559928757,0.286867861340275,0.248982594570835,278.601324224406,5950,5620,3690,4240,13.6065503016,55.962847797,58.5426772680038
76,12,"Skåne",2006,5,0.225975891974865,100922.45231562,0.00616970468956394,0.00547414970850562,0.00574687172243022,2.52940537240305e-05,0.249780170336956,282.818339142961,285.828824372228,0.252497498222155,0.254236110924073,284.392290891214,5950,5620,3690,4240,13.6065503016,55.962847797,65.5621872526871
77,12,"Skåne",2006,6,0.217163123368098,101478.549100968,0.00854429373472387,0.00743700690981468,0.00788381161990371,1.09130705491014e-05,0.234642879618595,287.424171990676,290.848760798495,0.237023871932615,0.235264592546492,289.24426093517,5950,5620,3690,4240,13.6065503016,55.962847797,28.2866788632709
78,12,"Skåne",2006,7,0.175908761773159,101509.058860929,0.0109954070873417,0.0096140797778758,0.0101291421248646,1.00114944864139e-05,0.200215494078481,292.073580900551,296.195245178329,0.205255178084487,0.206490580038215,294.335639859152,5950,5620,3690,4240,13.6065503016,55.962847797,25.9497937087849
79,12,"Skåne",2006,8,0.265039807058522,100302.089914335,0.0105604780197617,0.00955118186924701,0.0099612003518256,8.10459609934994e-05,0.253941028933129,289.263582779276,291.93167394118,0.216024531393843,0.191104696194292,290.636512100737,5950,5620,3690,4240,13.6065503016,55.962847797,210.071130895151
80,12,"Skåne",2006,9,0.21859657950083,101050.639695712,0.00946908867297234,0.00872940992864679,0.00901748461477822,1.56901971757236e-05,0.250630793098399,288.389249811661,290.772043952045,0.247627409015684,0.203476830306399,289.602358092312,5950,5620,3690,4240,13.6065503016,55.962847797,40.6689910794756
81,12,"Skåne",2006,10,0.24145841637588,100625.773825458,0.00811268587376474,0.00745261996549845,0.00771023273612185,3.34672066425613e-05,0.242569198623145,284.880658473057,286.51044792836,0.235119907573153,0.209332109359182,285.684326027886,5950,5620,3690,4240,13.6065503016,55.962847797,86.7469996175188
82,12,"Skåne",2006,11,0.276672019171164,100581.321058091,0.00615042253578308,0.00560822251435504,0.00587123926937441,3.81579010240399e-05,0.273265966727632,280.343011481468,281.64647457814,0.255532415437905,0.219897140541187,281.061048409025,5950,5620,3690,4240,13.6065503016,55.962847797,98.9052794543115
83,12,"Skåne",2006,12,0.274101453269891,101157.143956632,0.00562621117989449,0.00522979503757893,0.0054308687922606,3.66794941059271e-05,0.273134408104767,279.512729813274,280.478889847772,0.26678393544481,0.24439345896599,280.059088257514,5950,5620,3690,4240,13.6065503016,55.962847797,95.073248722563
84,12,"Skåne",2007,1,0.301836603043622,99965.8594900281,0.00493109975228745,0.00437845602657895,0.00465669543894009,5.62443613733299e-05,0.29348812579188,276.929266194234,278.326102311282,0.28195613845694,0.264193151835773,277.674312198901,7570,5950,5580,5270,13.6065503016,55.962847797,145.785384679671
85,12,"Skåne",2007,2,0.298739515102895,100600.277119146,0.00397374166645697,0.00365915752487017,0.00383067299645439,4.30040567436364e-05,0.288083195353886,274.133121233829,275.313883400981,0.288260511023101,0.283093940075236,274.796768477349,7570,5950,5580,5270,13.6065503016,55.962847797,111.466515079505
86,12,"Skåne",2007,3,0.273344591110398,100998.546044706,0.00500715583700334,0.00454182889665803,0.0047206745962277,2.14746687414239e-05,0.285246232882553,277.826288777524,279.992705293966,0.289944704542304,0.289497562631817,278.81735867743,7570,5950,5580,5270,13.6065503016,55.962847797,55.6623413777706
87,12,"Skåne",2007,4,0.21107630934897,101550.367738589,0.0051666167049033,0.00457949463807721,0.00484240892120859,1.01166494187991e-05,0.254731923416317,280.032494970509,283.212947771592,0.267659200528295,0.276737656907342,281.703462483576,7570,5950,5580,5270,13.6065503016,55.962847797,26.2223552935271
88,12,"Skåne",2007,5,0.223835768898838,100464.815620399,0.0070272428429781,0.00615607567008326,0.00658725864916607,2.36467006393547e-05,0.248834460551542,283.706087154551,286.868928038472,0.251819602297527,0.258363012310272,285.468668124679,7570,5950,5580,5270,13.6065503016,55.962847797,61.2922480572074
89,12,"Skåne",2007,6,0.252526055639001,100661.416666667,0.0091181362378279,0.00798766563548597,0.00845576402281841,5.32778353294655e-05,0.256964251159106,288.183021995998,291.334607457521,0.243627851277506,0.23676987979516,289.794911784255,7570,5950,5580,5270,13.6065503016,55.962847797,138.096149173975
